DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_EDAD,ANIO,DIGNIDAD_NOMBRE_ESTANDAR,DIGNIDAD_CODIGO_ESTANDAR
4,ALCALDES MUNICIPALES,40510500000001.0,UGSHA ILAQUICHE LUIS,31,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40510500000002.0,ILAQUICHE LICTA RAUL CLEMENTE,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40510500000003.0,ARROYO RUIZ LUIS MARCELO,69,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40510500000004.0,CHUGCHILAN CAIZA MANUEL SERAFIN,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40510500000005.0,MATUTE RIERA LUIS FERNANDO,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511000000001.0,NAVAS VELA LENIN PATRICIO,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511000000002.0,MATA CEPEDA MARIO RODRIGO,62,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511000000003.0,GUTIERREZ PADILLA HECTOR GUSTAVO,54,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511000000004.0,ACHOTE ESTRELLA CARLOS GONZALO,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511000000005.0,DEL TORO ABATA ESTELA NARCISA DE JESUS,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511000000006.0,ALARCON FONSECA EDWIN ANIBAL,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511500000001.0,FREIRE CANDO EULALIA CONCEPCION,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511500000002.0,BUSTILLOS LOPEZ ROCO STALIN,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511500000003.0,ALOMOTO TOTASIG JOSE JUAN,44,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511500000004.0,MENA VILLAMARIN WELLINGTON EDUARDO,55,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511500000005.0,ASHCA SALAZAR LUIS ARTURO,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40511500000006.0,CHANGO TOAPANTA MANUEL MESIAS,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40512000000001.0,ORTIZ PARRENO JONATAN FABRICIO,30,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40512000000002.0,BAUTISTA CARRILLO MARIO HERNAN,60,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40512000000003.0,LEON VILLACIS KLEBER EDUARDO,68,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40512000000004.0,MUNOZ SOLANO JUAN ESTUARDO,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40512000000005.0,VICHICELA VICHICELA JOSE DAVID,39,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000001.0,ROMAN TORO NIMIA PATRICIA,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000002.0,BRAVO AMABLE BIENVENIDO,57,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000003.0,VILLAMAR CEVALLOS JUAN SANTO,35,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000004.0,TAPIA VACA NELSON ENRIQUE,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000005.0,CARRERA BENITES HIPOLITO IVAN,32,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000006.0,MORAN GOMEZ CECILIA DEL ROCIO,24,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40582500000007.0,ABDELROHMAN ANGUETA MONNER ZHIAD,40,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40593000000001.0,ANDINO ESCUDERO MARIO EDUARDO,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40593000000002.0,JACOME BAUTISTA JOSE LUIS,75,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40593000000003.0,VILLAMARIN NAVARRO JOSE,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619000000001.0,PAZMINO NUNEZ IVAN RODRIGO,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619000000002.0,SIGCHO SEGOVIA SILVIO GERARDO,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619000000003.0,ESCOBAR GARCES LUIS BERNARDO,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619000000004.0,TENE CHOTO JUAN GREGORIO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000001.0,PUMAGUALLI LLERENA FABIAN RODRIGO,35,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000002.0,NORIEGA ALVAREZ RUBEN DARIO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000003.0,DIAZ VALLEJO JOSE LUIS,33,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000004.0,LOBATO MORENO PEDRO VICENTE,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000005.0,CADENA OLEAS BYRON NAPOLEON,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000006.0,BUENANO MACHADO WILLIAM HERNAN,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40619500000007.0,ANDINO ESPINOZA MAURO HERMEL,31,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000001.0,SILVA SILVA WASHINGTON ANTONIO,23,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000002.0,SOLORZANO AVILES FAUSTO EDUARDO,60,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000003.0,ALARCON PANCHO EDGAR EDUARDO,63,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000004.0,SAMPEDRO BARRAGAN AUGUSTO EDISON,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000005.0,JARAMILLO GONZALEZ JORGE ANTONIO,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000006.0,ESTRADA AVILES OSWALDO VINICIO,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620000000007.0,ACAN LLUAY MIGUEL ANGEL,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620500000001.0,BALLA GUALAN DELIA LUCIA,27,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620500000002.0,GUAMINGA ANILEMA JULIO MANUEL,40,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620500000003.0,TAYUPANDA CUVI HERMEL,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40620500000004.0,CHUCHO CUVI VICENTE,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621000000001.0,YANTALEMA CAIN GERONIMO CASIMIRO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621000000002.0,CHUQUIMARCA CORO LUIS ANGEL,43,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621000000003.0,ROLDAN ARELLANO JUAN DE DIOS,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000001.0,AGUILA VICTOR MANUEL,70,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000002.0,YUNGA NAULA SEGUNDO JULIAN,35,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000003.0,MEDINA NIAMA GLADYS YOLANDA,58,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000004.0,UZHCA SAYAGO JUAN CESAR,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000005.0,PALACIOS MOLINA WILLIAN ALFREDO,65,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000006.0,VARGAS VILLA MANUEL SEGUNDO,39,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40621500000007.0,TADAY LEMA JOSE CLEMENTE,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622000000001.0,QUEZADA PARAMO SERGIO GUSTAVO,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622000000002.0,AGUIRRE ARELLANO CARLOS EDUARDO,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622000000003.0,NARVAEZ MANCERO WALTER VICENTE,58,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622000000004.0,IDROVO MURILLO JORGE LUIS,59,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622500000001.0,CHUNATA INCA FAUSTO MIGUEL,61,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622500000002.0,GUANGA ONCE LUIS NICANOR,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40622500000003.0,VELASTEGUI SALAS ROBIN HUMBERTO,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000001.0,MORENO YEPEZ EDUARDO FABRICIO,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000002.0,SHIGLA YUQUILEMA MARIO ALFONSO,44,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000003.0,ANDRADE CASIGNIA ANGEL ERNESTO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000004.0,TITO RUILOVA LENIN BROZ,39,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000005.0,CRUZ PAGUAY MENTOR RODOLFO,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000006.0,CURICAMA GUAMAN TOMAS NICOLAS,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40683000000007.0,MUNOZ GRANIZO FRANKLIN PAUL,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000001.0,ALARCON QUINTO FELIX ERASMO,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000002.0,MERINO MONTOYA IVAN RODRIGO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000003.0,MURILLO VELASCO MIGUEL ANGEL,65,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000004.0,ESPINOZA CORDERO MILTON EFREN,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000005.0,COPA MULLO OSWALDO,32,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000006.0,MAQUISACA SILVA MARCO ELI,44,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000007.0,RODRIGUEZ VILLALVA ALEX OMAR,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40690000000008.0,FLORES VALENCIA JAIME DANILO,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735000000001.0,PEREIRA MOROCHO CLEIDY NELLY,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735000000002.0,FALQUEZ AGUILAR CARLOS ALBERTO,38,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735000000003.0,ROSADO CEVALLOS JOSE RAMON EULOGIO,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735000000004.0,ZAMBRANO LANDIN CARLOS VICTOR,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000001.0,ESPINOZA SOTOMAYOR LUIS ALBERTO,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000002.0,BEJARANO UNUZUNGO JAIME RIGOBERTO,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000003.0,CASTILLO PAREDES VICTOR HUGO,27,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000004.0,MACAS FERREL HECTOR MAULME,57,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000005.0,CEDILLO RIVAS FELIX ALI,40,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000006.0,ORELLANA ROMAN FREDY LEONARDO,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40735500000007.0,BRAVO RIOFRIO CLEMENTE ESTEBAN,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736000000001.0,FIGUEROA ORDONEZ VICENTE RODRIGO,54,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736000000002.0,LOPEZ JUMBO JHANSY MANUEL,28,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736000000003.0,ASTUDILLO ORDONEZ NORMAN CLOTARIO,67,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736000000004.0,ROMERO REYES FABIAN GEOVANNY,62,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736000000005.0,TOLEDO MALDONADO FABRICIO LEONARDO,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736000000006.0,MORA ASTUDILLO DANILO VINICIO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736500000001.0,ENCALADA ERRAEZ CESAR GENARO,60,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736500000002.0,HEREDIA ANDINO LIDIA JOSEFINA,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736500000003.0,BALCAZAR VINTIMILLA ARMANDO HELIODORO,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736500000004.0,NOBLECILLA ROSILLO ANGEL MATEO,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40736500000005.0,GUZMAN BARBOTO VICTOR VICENTE,38,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40737000000001.0,GRANDA ROMERO JAIME WILSON,55,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40737000000002.0,SANCHEZ CELI MARLON DARWIN,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40737000000003.0,CUEVA GONZALEZ JOSEPH WILTON,44,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40737500000001.0,CHERREZ ANGUIZACA JOHN CESAR,32,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40737500000002.0,RENGEL JARAMILLO EDWIN ALEXANDER,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40737500000003.0,JIMENEZ CASTILLO FRANKLIN EDUARDO,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40738000000001.0,SERRANO CARRION MANUEL GUILLERMO ENRIQUE,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40738000000002.0,BLACIO VARGAS CARMEN GLICERIA,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40738000000003.0,QUEVEDO CONDE JORGE ABERROES,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40738000000004.0,CARRION ROMERO EDDIE EDUARDO,58,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40738000000005.0,NIEVES MONTENEGRO ROBERT JOHNNSSON,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40738000000006.0,FRANCO AGUILAR JOHN MILTON,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40758500000001.0,YUPANGUI TENESACA HERMAN RENE,39,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40758500000002.0,NAGUA NAGUA VICTOR MANUEL,40,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40758500000003.0,NAGUA INAGUAZO ROSA ANGELINA,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40758500000004.0,GUANUCHE NAGUA VICTOR CLOTARIO,66,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40758500000005.0,CARTUCHE MALLA RICHARD SAMUEL,43,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769000000001.0,MACAS ARMIJOS SANDRA BEATRIZ,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769000000002.0,ROMERO ORELLANA JULIO BOLIVAR,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769000000003.0,MUNOZ GARCIA NARCISA DE LOURDES,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769000000004.0,LOPEZ SIGUENZA ROSITA PAULINA,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000001.0,ZHUNIO MALLA RUBEN EUDOFILIO,57,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000002.0,LOAYZA SALVATIERRA LAURITA DEL ROCIO,44,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000003.0,HERRERA FIGUEROA DANILO RAUL,31,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000004.0,SARANGO JIMENEZ ZENON MARCELINO,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000005.0,CARDENAS ROMAN GONZALO ALONSO,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000006.0,FARFAN BECERRA RONALD WILFRIDO,33,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000007.0,PRECIADO PINEDA GILBERTO COLON,57,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40769500000008.0,AGUIRRE PIEDRA MANUEL IGNACIO,60,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40770500000001.0,RUILOVA REYES BISMARK GERARDO,30,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40770500000002.0,QUEZADA PEREZ EXAR VALERIANO,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40775500000001.0,CANAR CHUQUIMARCA GUALTER HOMERO,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40775500000002.0,SALAZAR MORALES JONATHAN STALIN,25,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40775500000003.0,GONZALEZ ESPINOZA ENRIQUE ANIVAL,65,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40775500000004.0,VALENCIA VALDEZ HECTOR WILLIAN,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000001.0,VALAREZO AGUILAR GALO BOLIVAR,57,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000002.0,CALOZUMA ARMIJOS EFREN ESCOBAR,54,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000003.0,ANAZCO APOLO BOLIVAR GUILLERMO,62,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000004.0,PELAEZ GARCIA AURA JANETH,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000005.0,PANGAY CHAMBA EFREN SEGUNDO,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000006.0,ANAZCO VALAREZO JUAN FERNANDO,38,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40786000000007.0,APOLO RAMIREZ HUGO MARIO,56,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40787500000001.0,ANAZCO CHAMBA YUBER FAVIAN,39,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40787500000002.0,CELI ARMIJOS LAURA EDITA,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40787500000003.0,HUANCA VARGAS FRANCO TORIBIO,43,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40787500000004.0,PINTO RAMIREZ MANUEL ANDRES,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40787500000005.0,ALVARADO RAMIREZ LUZ ANGELICA,62,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000001.0,DUQUE REBOLLEDO ABRAHAM ULPIANO,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000002.0,TELLO BATIOJA LUIS EDUARDO,43,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000003.0,GALVAN GRACIA NUBIA SIMONA,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000004.0,ZAMBRANO ORTIZ MARIA ROBERTA,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000005.0,AVILA PORTOCARRERO ABEL PATRICIO,44,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000006.0,MICOLTA CUERO JULIO ENRIQUE,58,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000007.0,QUINTERO ZUNIGA EDER,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000008.0,LARA RIVADENEIRA LENIN JOSE,34,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856000000009.0,ORTIZ MALDONADO FERNANDO,65,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856100000001.0,VALENCIA OLMEDO NELSON ALIRIO,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856100000002.0,GUISAMANO PANTOJA DUBAL,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856100000003.0,BORJA QUINONEZ LEONIDAS JACKSON,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856100000004.0,VERA ESTUPINAN CARLOS JULIO,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856100000005.0,QUINTERO BOLANOS JOFFRE JEFFERSON,39,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856500000001.0,COROZO MOSQUERA ALI MANUEL,43,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856500000002.0,ROSALES RODRIGUEZ PORCIA MARIA,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856500000003.0,AYOVI CAICEDO SEGUNDO GUILLERMO,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40856500000004.0,CASTRO AYOVI JOSE FRANCISCO,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000001.0,QUINTERO VERA TAIRON IVAN,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000002.0,RODRIGUEZ ARROBA RIGOBERTO ISAAC,53,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000003.0,VELEZ COLORADO CARLOS PAUL,36,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000004.0,BURBANO GRACIA MANUEL ADALBERTO,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000005.0,MARQUEZ CHILA OLIVER ANTONIO,45,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000006.0,LOOR MARZANA BRAULIO WUILTON,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000007.0,ANAPA PIANCHICHE CALIXTO ANTONIO,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000008.0,REYNA VASQUEZ SONIA MERCEDES,62,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000009.0,BERNAL BODNIZA DANIEL ANGEL,46,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857000000010.0,VERA GUERRERO EDDI WALQUER,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857500000001.0,BARCIA MOLINA CARLOS SIMON,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857500000002.0,LOAIZA MURILLO ALEZ FERNANDO,34,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857500000003.0,RODRIGUEZ RODRIGUEZ MIRIAM BLANCA,40,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857500000004.0,AGUILAR VASQUEZ PATRICIO ERNESTO,43,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40857500000005.0,CASANOVA MONTESINO LIZARDO MANUEL,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000001.0,ARROYO CARVACHE JEYSON GLEEN,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000002.0,RODRIGUEZ LERMA HIPOLITO,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000003.0,CASTILLO QUINTERO ECILDA EVA,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000004.0,MENDEZ GUERRERO JOSE MIGUEL,61,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000005.0,QUINTERO VALENCIA DOMINGO MARCIS,59,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000006.0,SAMANIEGO OCHOA GUSTAVO ELEODORO,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40858000000007.0,VALENCIA ALARCON LUIS ENRIQUE,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000001.0,SANCHEZ CASTRO RICHARD MIGUEL,56,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000002.0,PRECIADO LARA LEONEL,50,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000003.0,SALDARRIAGA CORRAL FREDY GONZALO,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000004.0,VELASCO OLAYA GINA CECILIA,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000005.0,DE LA CRUZ PICO HUMBERTO JULIO,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000006.0,APARICIO CHIRIBOGA BYRON,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40878500000007.0,NOLE PAREDES CARLOS MANUEL,47,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40909500000001.0,MOLINA YANEZ REMIGIO JONNATAN,29,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40909500000002.0,CAMBISACA EUGENIO MAURICIO BOLIVAR,55,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40909500000003.0,GOMEZ VERA DEYSI JASMIN,40,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40909500000004.0,CASTRO CHIRIBOGA LUIS IVAN,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000001.0,QUIJIJE TRIVINO WALTER ENRIQUE,52,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000002.0,VALENCIA CABRERA WILSON EDILBERTO,58,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000003.0,ORDONEZ MURILLO NORMA JACKELINE,41,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000004.0,GUEVARA ZAMORA JUAN CARLOS,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000005.0,RIVERA ANCHUNDIA ELIEZER GABRIEL,54,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000006.0,PEREZ OCHOA DAURIN AURISTEL,48,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000007.0,ROMERO BURGOS LAURIEL ALEJANDRO,56,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40912500000008.0,ZAMBRANO PARRALES ARTURO MAURICIO,27,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000001.0,MACIAS RISCO DOLORES VICENTE,49,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000002.0,ALVARADO SOLORZANO HECTOR GONZALO,37,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000003.0,MOSQUERA DE LA ESE WAGNER MARIANO,59,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000004.0,CHICA BAZURTO WILTER ZENON,65,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000005.0,VALLE VERA POLIVIO LENIN,42,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000006.0,CANTOS ACOSTA RODOLFO SEBASTIAN,51,2014,ALCALDIA,4
4,ALCALDES MUNICIPALES,40938500000007.0,CONFORME OLMEDO EDER JHON,30,2014,ALCALDIA,4
